,Humidity,Wind_Speed,Visibility,Sea_level_pres,day/night,Normal_irradiance,Solar_Elevation,Pressure,Solar_hour_angle,Dew_Point,UV_index,Solar_Rad,Wind_Direction,Global_irradiance,Direct_irradiance,Avg_temp,Azi_anlge,Temperature,Precipitation,Clouds,Icon,Code,Description,Energy
2019-07-09 23:30:00,74.0,6.8,5.0,1000.0,n,0.0,-43.36,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,338.04,30.0,0.0,95.0,c04n,804,Overcast clouds,272.02543656959995
2019-07-10 00:30:00,74.0,6.4,5.0,1000.0,n,0.0,-46.39,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,357.2,30.0,0.0,90.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-10 01:30:00,74.0,6.4,5.0,1000.0,n,0.0,-44.66,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,16.91,30.0,0.0,90.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-10 02:30:00,74.0,6.4,5.0,1000.0,n,0.0,-38.64,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,33.7,30.0,0.0,90.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-10 03:30:00,74.0,6.4,5.0,1000.0,n,0.0,-29.61,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,46.47,30.0,0.0,90.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-10 04:30:00,74.0,6.4,5.0,1000.0,n,0.0,-18.7,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,55.9,30.0,0.0,89.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-10 05:30:00,74.0,6.4,5.0,1000.0,n,0.0,-6.66,998.8,-90.0,24.9,0.0,0.0,200.0,0.0,0.0,36.0,63.0,30.0,0.1,91.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-10 06:30:00,74.0,6.0,5.0,1000.0,d,333.15,6.08,998.8,-90.0,24.9,1.1,30.5567,200.0,64.22,37.79,36.0,68.52,30.0,0.1,90.0,c04d,804,Overcast clouds,186.8686848
2019-07-10 07:30:00,74.0,7.6,5.0,1000.0,d,643.05,19.27,998.8,-90.0,24.9,1.6,143.32,200.0,278.63,73.05,36.0,72.96,30.0,0.1,88.0,c04d,804,Overcast clouds,379.7725360128
2019-07-10 08:30:00,74.0,8.0,5.0,1000.0,d,779.27,32.75,998.8,-90.0,24.9,2.3,262.048,200.0,509.45,94.01,36.0,76.66,30.0,0.1,88.0,c04d,804,Overcast clouds,442.9479936
2019-07-10 09:30:00,74.0,8.0,5.0,1000.0,d,855.54,46.43,998.8,-90.0,24.9,3.1,357.219,200.0,721.14,108.07,36.0,79.78,30.0,0.2,89.0,c04d,804,Overcast clouds,442.9479936
2019-07-10 10:30:00,74.0,8.0,5.0,1000.0,d,900.63,60.23,998.8,-90.0,24.9,3.7,424.15,200.0,891.42,117.39,36.0,82.34,30.0,0.2,90.0,c04d,804,Overcast clouds,442.9479936
2019-07-10 11:30:00,74.0,8.4,5.0,1000.0,d,925.42,74.1,998.8,-90.0,24.9,4.0,437.043,200.0,1004.37,122.9,36.0,83.82,30.0,0.3,92.0,c04d,804,Overcast clouds,512.7676710912001
2019-07-10 12:30:00,74.0,8.8,5.0,1000.0,d,934.53,87.88,998.8,-90.0,24.9,4.1,411.89300000000003,200.0,1049.97,124.99,36.0,66.56,30.0,0.3,94.0,c04d,804,Overcast clouds,589.5637794816001
2019-07-10 13:30:00,74.0,9.2,5.0,1000.0,d,929.44,78.0,998.8,-90.0,24.9,4.0,424.023,200.0,1024.23,123.82,36.0,276.32,30.0,0.3,93.0,c04d,804,Overcast clouds,673.6685297663997
2019-07-10 14:30:00,74.0,9.6,5.0,1000.0,d,909.34,64.11,998.8,-90.0,24.9,3.6,384.756,200.0,929.38,119.3,36.0,277.03,30.0,0.3,93.0,c04d,804,Overcast clouds,765.4141329408001
2019-07-10 15:30:00,74.0,9.6,5.0,1000.0,d,870.66,50.28,998.8,-90.0,24.9,3.1,336.699,200.0,773.77,111.1,36.0,279.39,30.0,0.2,92.0,c04d,804,Overcast clouds,765.4141329408001
2019-07-10 16:30:00,74.0,9.6,5.0,1000.0,d,804.83,36.56,998.8,-90.0,24.9,2.4,248.753,200.0,571.66,98.5,36.0,282.36,30.0,0.2,92.0,c04d,804,Overcast clouds,765.4141329408001
2019-07-10 17:30:00,66.0,8.8,5.0,998.0,d,690.44,23.01,996.8,51.4,26.6,1.7,149.414,150.0,343.37,79.83,44.8,285.88,34.0,0.1,92.0,c04d,804,Overcast clouds,589.5637794816001
2019-07-10 18:30:00,66.0,8.0,5.0,998.0,d,454.94,9.72,996.8,64.3,25.8,1.2,51.6861,160.0,118.78,50.16,41.8,290.09,33.0,0.1,92.0,c04d,804,Overcast clouds,442.9479936
2019-07-10 19:30:00,66.0,8.0,5.0,998.0,n,0.0,-3.18,996.8,64.3,25.8,0.0,0.0,170.0,0.0,0.0,41.8,295.26,33.0,0.1,93.0,c04n,804,Overcast clouds,442.9479936
2019-07-10 20:30:00,66.0,8.0,5.0,999.0,n,0.0,-15.47,997.8,77.1,25.8,0.0,0.0,260.0,0.0,0.0,41.8,301.84,33.0,0.1,93.0,c04n,804,Overcast clouds,442.9479936
2019-07-10 21:30:00,59.0,8.0,5.0,1000.0,n,0.0,-26.77,998.8,-90.0,23.9,0.0,0.0,250.0,0.0,0.0,39.2,310.51,33.0,0.0,92.0,c04n,804,Overcast clouds,442.9479936
2019-07-10 22:30:00,59.0,8.0,5.0,1000.0,n,0.0,-36.44,998.8,-90.0,23.9,0.0,0.0,250.0,0.0,0.0,39.2,322.25,33.0,0.1,93.0,c04n,804,Overcast clouds,442.9479936
2019-07-10 23:30:00,59.0,8.0,5.0,1000.0,n,0.0,-43.47,998.8,-90.0,23.9,0.0,0.0,250.0,0.0,0.0,39.2,337.93,33.0,0.0,92.0,c04n,804,Overcast clouds,442.9479936
2019-07-11 00:30:00,66.0,8.0,5.0,1000.0,n,0.0,-46.52,993.9,-90.0,24.9,0.0,0.0,230.0,0.0,0.0,39.0,357.15,32.0,0.1,92.0,c04n,804,Overcast clouds,442.9479936
2019-07-11 01:30:00,66.0,8.0,5.0,1000.0,n,0.0,-44.8,993.9,-90.0,24.9,0.0,0.0,230.0,0.0,0.0,39.0,16.92,32.0,0.1,90.0,c04n,804,Overcast clouds,442.9479936
2019-07-11 02:30:00,62.0,8.4,5.0,1000.0,n,0.0,-38.77,993.8,-90.0,22.9,0.0,0.0,250.0,0.0,0.0,35.4,33.76,31.0,0.1,89.0,c04n,804,Overcast clouds,512.7676710912001
2019-07-11 03:30:00,66.0,8.0,5.0,1000.0,n,0.0,-29.72,993.8,-90.0,22.9,0.0,0.0,250.0,0.0,0.0,34.1,46.56,30.0,0.1,83.0,c04n,804,Overcast clouds,442.9479936
2019-07-11 04:30:00,70.0,8.0,0.5,1000.0,n,0.0,-18.8,993.8,-90.0,22.9,0.0,0.0,250.0,0.0,0.0,32.7,56.0,29.0,0.1,65.0,c03n,803,Broken clouds,442.9479936
2019-07-11 05:30:00,70.0,8.0,0.5,1000.0,n,0.0,-6.75,993.8,-90.0,22.9,0.0,0.0,240.0,0.0,0.0,32.7,63.1,29.0,0.1,49.0,c03n,803,Broken clouds,442.9479936
2019-07-11 06:30:00,78.0,7.6,0.5,1013.0,d,330.11,6.0,1007.5,-90.0,23.8,1.9,58.3692,230.0,63.17,37.5,31.8,68.63,28.0,0.2,51.0,c03d,803,Broken clouds,379.7725360128
2019-07-11 07:30:00,74.0,9.6,0.5,1001.0,d,642.16,19.2,994.8,-77.1,23.9,2.9,265.694,210.0,277.5,72.93,33.5,73.09,29.0,0.1,43.0,c03d,803,Broken clouds,765.4141329408001
2019-07-11 08:30:00,74.0,10.4,1.0,1001.0,d,778.91,32.69,994.8,-77.1,23.9,4.6,500.597,210.0,508.52,93.94,33.5,76.8,29.0,0.0,32.0,c02d,802,Scattered clouds,973.1567419392
2019-07-11 09:30:00,74.0,10.4,1.0,1002.0,d,855.39,46.38,995.8,-51.4,23.9,6.0,703.7360000000001,230.0,720.49,108.03,33.5,79.96,29.0,0.0,36.0,c02d,802,Scattered clouds,973.1567419392
2019-07-11 10:30:00,62.0,10.4,0.5,1003.0,d,900.59,60.19,996.8,-38.6,23.8,6.1,808.797,230.0,891.04,117.38,37.7,82.6,32.0,0.0,54.0,c03d,803,Broken clouds,973.1567419392
2019-07-11 11:30:00,59.0,10.4,0.5,1003.0,d,925.44,74.07,996.9,-25.7,23.9,6.1,830.1460000000001,260.0,1004.25,122.9,39.2,84.3,33.0,0.0,65.0,c03d,803,Broken clouds,973.1567419392
2019-07-11 12:30:00,52.0,10.4,5.0,1002.0,d,934.59,87.9,995.9,-12.9,22.8,4.8,596.844,280.0,1050.05,125.0,39.1,70.23,34.0,0.0,85.0,c04d,804,Overcast clouds,973.1567419392
2019-07-11 13:30:00,52.0,10.8,5.0,1002.0,d,929.54,78.03,995.9,-12.9,22.8,4.4,526.945,280.0,1024.44,123.83,39.1,275.68,34.0,0.0,88.0,c04d,804,Overcast clouds,1089.8181697536004
2019-07-11 14:30:00,47.0,10.8,5.0,1002.0,d,909.45,64.13,995.9,0.0,22.9,3.9,460.5,230.0,929.64,119.31,41.8,276.72,36.0,0.0,89.0,c04d,804,Overcast clouds,1089.8181697536004
2019-07-11 15:30:00,42.0,11.2,5.0,1001.0,d,870.77,50.29,995.0,12.9,21.9,3.3,383.404,240.0,774.0,111.12,42.0,279.18,37.0,0.0,89.0,c04d,804,Overcast clouds,1215.4492944383999
2019-07-11 16:30:00,42.0,10.8,5.0,1000.0,d,804.92,36.56,994.0,38.6,22.9,2.6,294.10900000000004,230.0,571.78,98.51,44.4,282.19,38.0,0.0,88.0,c04d,804,Overcast clouds,1089.8181697536004
2019-07-11 17:30:00,39.0,10.0,5.0,1000.0,d,690.43,23.0,994.0,51.4,21.6,1.9,189.13,200.0,343.32,79.83,43.0,285.73,38.0,0.0,86.0,c04d,804,Overcast clouds,865.1328
2019-07-11 18:30:00,47.0,8.8,5.0,999.0,d,454.54,9.7,993.0,51.4,23.8,1.3,63.1731,200.0,118.55,50.12,44.3,289.95,37.0,0.0,87.0,c04d,804,Overcast clouds,589.5637794816001
2019-07-11 19:30:00,50.0,8.8,5.0,999.0,n,0.0,-3.21,993.0,77.1,23.9,0.0,0.0,210.0,0.0,0.0,43.1,295.12,36.0,0.0,84.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-11 20:30:00,66.0,8.8,5.0,1000.0,n,0.0,-15.51,993.9,-90.0,25.8,0.0,0.0,190.0,0.0,0.0,41.8,301.7,33.0,0.0,81.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-11 21:30:00,66.0,8.8,5.0,1001.0,n,0.0,-26.83,994.9,-90.0,25.8,0.0,0.0,190.0,0.0,0.0,41.8,310.38,33.0,0.0,77.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-11 22:30:00,70.0,8.4,0.5,1002.0,n,0.0,-36.53,995.9,-90.0,25.8,0.0,0.0,200.0,0.0,0.0,40.4,322.11,32.0,0.0,60.0,c03n,803,Broken clouds,512.7676710912001
2019-07-11 23:30:00,66.0,8.8,5.0,1002.0,n,0.0,-43.58,995.9,-90.0,24.9,0.0,0.0,210.0,0.0,0.0,39.0,337.82,32.0,0.0,82.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-12 00:30:00,55.0,8.4,5.0,1003.0,n,0.0,-46.66,996.8,-90.0,21.8,0.0,0.0,230.0,0.0,0.0,35.6,357.09,32.0,0.0,91.0,c04n,804,Overcast clouds,512.7676710912001
2019-07-12 01:30:00,62.0,8.4,5.0,1003.0,n,0.0,-44.93,996.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,35.4,16.94,31.0,0.0,91.0,c04n,804,Overcast clouds,512.7676710912001
2019-07-12 02:30:00,66.0,8.4,5.0,1002.0,n,0.0,-38.9,995.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,34.1,33.83,30.0,0.0,91.0,c04n,804,Overcast clouds,512.7676710912001
2019-07-12 03:30:00,70.0,8.4,5.0,1002.0,n,0.0,-29.84,995.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,32.7,46.65,29.0,0.0,90.0,c04n,804,Overcast clouds,512.7676710912001
2019-07-12 04:30:00,70.0,8.8,5.0,1002.0,n,0.0,-18.9,995.8,-90.0,22.9,0.0,0.0,220.0,0.0,0.0,32.7,56.1,29.0,0.0,90.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-12 05:30:00,78.0,8.4,5.0,1002.0,n,0.0,-6.84,995.8,-90.0,23.8,0.0,0.0,220.0,0.0,0.0,31.8,63.21,28.0,0.0,89.0,c04n,804,Overcast clouds,512.7676710912001
2019-07-12 06:30:00,78.0,8.0,5.0,1002.0,d,327.02,5.93,995.8,-90.0,23.8,1.2,33.092,220.0,62.1,37.21,31.8,68.75,28.0,0.0,87.0,c04d,804,Overcast clouds,442.9479936
2019-07-12 07:30:00,78.0,9.2,0.5,1003.0,d,641.27,19.14,996.8,-77.1,23.8,2.3,228.465,220.0,276.38,72.8,31.8,73.22,28.0,0.0,65.0,c03d,803,Broken clouds,673.6685297663997
2019-07-12 08:30:00,79.0,10.0,0.5,1004.0,d,778.54,32.64,997.8,-64.3,24.9,4.0,476.219,220.0,507.61,93.88,34.5,76.96,29.0,0.1,48.0,c03d,803,Broken clouds,865.1328
2019-07-12 09:30:00,66.0,10.0,1.0,1004.0,d,855.24,46.33,997.8,-51.4,23.9,6.0,704.64,260.0,719.85,108.0,36.4,80.15,31.0,0.2,35.0,c02d,802,Scattered clouds,865.1328
2019-07-12 10:30:00,59.0,10.0,0.5,1004.0,d,900.55,60.15,997.9,-51.4,23.9,6.6,839.404,230.0,890.68,117.37,39.2,82.87,33.0,0.3,47.0,c03d,803,Broken clouds,865.1328
2019-07-12 11:30:00,56.0,10.0,0.5,1004.0,d,925.48,74.04,997.9,-25.7,23.9,5.9,811.169,230.0,1004.15,122.9,40.6,84.81,34.0,0.3,67.0,c03d,803,Broken clouds,865.1328
2019-07-12 12:30:00,52.0,10.0,5.0,1004.0,d,934.67,87.91,997.9,-25.7,22.8,5.4,726.265,250.0,1050.14,125.01,39.1,74.1,34.0,0.3,77.0,c04d,804,Overcast clouds,865.1328
2019-07-12 13:30:00,42.0,10.0,5.0,1003.0,d,929.63,78.06,996.9,-12.9,21.9,4.3,487.54699999999997,240.0,1024.66,123.85,42.0,275.01,37.0,0.3,90.0,c04d,804,Overcast clouds,865.1328
2019-07-12 14:30:00,42.0,10.0,5.0,1002.0,d,909.56,64.15,996.0,12.9,22.9,3.9,442.454,250.0,929.89,119.33,44.4,276.4,38.0,0.2,90.0,c04d,804,Overcast clouds,865.1328
2019-07-12 15:30:00,37.0,9.6,5.0,1002.0,d,870.87,50.31,996.0,12.9,21.6,3.3,383.50300000000004,250.0,774.2,111.13,44.3,278.96,39.0,0.1,89.0,c04d,804,Overcast clouds,765.4141329408001
2019-07-12 16:30:00,37.0,9.2,5.0,1001.0,d,804.99,36.57,995.0,38.6,21.6,2.5,283.268,230.0,571.85,98.52,44.3,282.01,39.0,0.1,89.0,c04d,804,Overcast clouds,673.6685297663997
2019-07-12 17:30:00,37.0,8.0,5.0,1001.0,d,690.39,23.0,995.0,51.4,21.6,1.8,176.53799999999998,230.0,343.21,79.82,44.3,285.58,39.0,0.1,88.0,c04d,804,Overcast clouds,442.9479936
2019-07-12 18:30:00,53.0,6.8,5.0,1001.0,d,454.04,9.68,994.9,51.4,24.9,1.3,65.1479,180.0,118.26,50.06,44.5,289.8,36.0,0.1,86.0,c04d,804,Overcast clouds,272.02543656959995
2019-07-12 19:30:00,59.0,6.4,5.0,1002.0,n,0.0,-3.24,995.9,77.1,25.8,0.0,0.0,180.0,0.0,0.0,44.6,294.98,35.0,0.0,89.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-12 20:30:00,59.0,6.0,5.0,1002.0,n,0.0,-15.56,995.9,77.1,25.8,0.0,0.0,180.0,0.0,0.0,44.6,301.56,35.0,0.0,86.0,c04n,804,Overcast clouds,186.8686848
2019-07-12 21:30:00,59.0,6.4,5.0,1002.0,n,0.0,-26.9,995.9,77.1,25.8,0.0,0.0,180.0,0.0,0.0,44.6,310.23,35.0,0.0,79.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-12 22:30:00,59.0,6.8,5.0,1002.0,n,0.0,-36.63,995.9,77.1,25.8,0.0,0.0,180.0,0.0,0.0,44.6,321.98,35.0,0.0,80.0,c04n,804,Overcast clouds,272.02543656959995
2019-07-12 23:30:00,59.0,7.2,5.0,1002.0,n,0.0,-43.7,995.9,77.1,25.8,0.0,0.0,180.0,0.0,0.0,44.6,337.71,35.0,0.0,79.0,c04n,804,Overcast clouds,322.9090873344001
2019-07-13 00:30:00,88.0,7.2,5.0,1008.0,n,0.0,-46.8,1007.1,-90.0,26.8,0.0,0.0,210.0,0.0,0.0,36.6,357.04,29.0,0.1,83.0,c04n,804,Overcast clouds,322.9090873344001
2019-07-13 01:30:00,88.0,7.2,5.0,1007.0,n,0.0,-45.08,1006.1,-90.0,26.8,0.0,0.0,210.0,0.0,0.0,36.6,16.96,29.0,0.1,87.0,c04n,804,Overcast clouds,322.9090873344001
2019-07-13 02:30:00,94.0,6.8,1.5,1007.0,n,0.0,-39.03,1006.1,-90.0,26.9,0.0,0.0,220.0,0.0,0.0,34.5,33.9,28.0,0.1,86.0,c04n,804,Overcast clouds,272.02543656959995
2019-07-13 03:30:00,88.0,6.8,5.0,1006.0,n,0.0,-29.96,1005.1,-90.0,26.8,0.0,0.0,210.0,0.0,0.0,36.6,46.74,29.0,0.1,86.0,c04n,804,Overcast clouds,272.02543656959995
2019-07-13 04:30:00,88.0,6.4,5.0,1006.0,n,0.0,-19.01,1005.1,-90.0,25.8,0.0,0.0,230.0,0.0,0.0,33.4,56.21,28.0,0.1,86.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-13 05:30:00,88.0,6.4,5.0,1006.0,n,0.0,-6.93,1005.1,-90.0,25.8,0.0,0.0,220.0,0.0,0.0,33.4,63.33,28.0,0.1,87.0,c04n,804,Overcast clouds,226.7893727232001
2019-07-13 06:30:00,88.0,6.0,5.0,1006.0,d,323.89,5.85,1005.1,-90.0,25.8,1.2,30.2461,230.0,61.04,36.91,33.4,68.87,28.0,0.1,87.0,c04d,804,Overcast clouds,186.8686848
2019-07-13 07:30:00,83.0,8.0,5.0,1007.0,d,640.38,19.07,1006.1,-77.1,25.8,1.7,152.007,230.0,275.25,72.68,35.4,73.36,29.0,0.1,84.0,c04d,804,Overcast clouds,442.9479936
2019-07-13 08:30:00,88.0,8.8,5.0,1007.0,d,778.19,32.58,1006.1,-64.3,26.8,2.5,288.878,230.0,506.7,93.81,36.6,77.12,29.0,0.0,83.0,c04d,804,Overcast clouds,589.5637794816001
2019-07-13 09:30:00,100.0,9.2,1.5,1008.0,d,855.11,46.28,1007.1,-51.4,25.9,3.4,375.686,260.0,719.22,107.97,27.3,80.35,26.0,0.1,83.0,c04d,804,Overcast clouds,673.6685297663997
2019-07-13 10:30:00,88.0,9.6,5.0,1008.0,d,900.53,60.11,1007.1,-38.6,25.8,4.1,491.691,250.0,890.34,117.35,33.4,83.16,28.0,0.1,84.0,c04d,804,Overcast clouds,765.4141329408001
2019-07-13 11:30:00,79.0,10.0,5.0,1008.0,d,925.52,74.01,1007.1,-25.7,25.9,4.4,535.04,260.0,1004.05,122.9,37.4,85.33,30.0,0.1,87.0,c04d,804,Overcast clouds,865.1328
2019-07-13 12:30:00,79.0,10.8,5.0,1008.0,d,934.75,87.92,1007.1,-12.9,25.9,4.5,540.216,260.0,1050.24,125.02,37.4,78.16,30.0,0.1,88.0,c04d,804,Overcast clouds,1089.8181697536004
2019-07-13 13:30:00,83.0,11.2,5.0,1008.0,d,929.74,78.09,1007.1,0.0,25.8,4.5,507.83099999999996,260.0,1024.86,123.87,35.4,274.31,29.0,0.1,87.0,c04d,804,Overcast clouds,1215.4492944383999
2019-07-13 14:30:00,79.0,11.6,5.0,1007.0,d,909.67,64.17,1006.1,12.9,25.9,4.1,495.644,250.0,930.12,119.35,37.4,276.06,30.0,0.0,87.0,c04d,804,Overcast clouds,1350.3823269888
2019-07-13 15:30:00,94.0,11.6,1.5,1007.0,d,870.98,50.31,1006.1,12.9,24.9,3.5,373.30400000000003,250.0,774.37,111.15,27.1,278.73,26.0,0.0,85.0,c04d,804,Overcast clouds,1350.3823269888
2019-07-13 16:30:00,83.0,11.6,5.0,1007.0,d,805.05,36.57,1006.1,38.6,24.8,2.7,305.308,220.0,571.88,98.53,32.6,281.83,28.0,0.0,85.0,c04d,804,Overcast clouds,1350.3823269888
2019-07-13 17:30:00,88.0,10.4,5.0,1007.0,d,690.32,22.98,1006.1,51.4,25.8,1.8,156.077,220.0,343.04,79.81,33.4,285.41,28.0,0.0,89.0,c04d,804,Overcast clouds,973.1567419392
2019-07-13 18:30:00,88.0,9.2,5.0,1007.0,d,453.44,9.66,1006.1,51.4,26.8,1.1,40.5226,240.0,117.91,50.0,36.6,289.65,29.0,0.0,94.0,c04d,804,Overcast clouds,673.6685297663997
2019-07-13 19:30:00,88.0,8.8,5.0,1007.0,n,0.0,-3.28,1006.1,77.1,26.8,0.0,0.0,250.0,0.0,0.0,36.6,294.83,29.0,0.0,96.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-13 20:30:00,88.0,8.8,5.0,1008.0,n,0.0,-15.61,1007.1,-90.0,26.8,0.0,0.0,230.0,0.0,0.0,36.6,301.41,29.0,0.0,96.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-13 21:30:00,88.0,8.0,5.0,1008.0,n,0.0,-26.97,1007.1,-90.0,26.8,0.0,0.0,230.0,0.0,0.0,36.6,310.09,29.0,0.0,96.0,c04n,804,Overcast clouds,442.9479936
2019-07-13 22:30:00,88.0,8.0,5.0,1008.0,n,0.0,-36.73,1007.1,-90.0,26.8,0.0,0.0,230.0,0.0,0.0,36.6,321.84,29.0,0.0,96.0,c04n,804,Overcast clouds,442.9479936
2019-07-13 23:30:00,83.0,8.0,5.0,1008.0,n,0.0,-43.83,1007.1,-90.0,25.8,0.0,0.0,230.0,0.0,0.0,35.4,337.6,29.0,0.0,96.0,c04n,804,Overcast clouds,442.9479936
2019-07-14 00:30:00,55.0,8.0,5.0,1004.0,n,0.0,-46.94,997.8,-90.0,21.8,0.0,0.0,240.0,0.0,0.0,35.6,356.99,32.0,0.0,96.0,c04n,804,Overcast clouds,442.9479936
2019-07-14 01:30:00,58.0,8.0,5.0,1004.0,n,0.0,-45.23,997.8,-90.0,21.8,0.0,0.0,240.0,0.0,0.0,34.4,16.98,31.0,0.0,92.0,c04n,804,Overcast clouds,442.9479936
2019-07-14 02:30:00,66.0,8.0,5.0,1004.0,n,0.0,-39.17,997.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,34.1,33.98,30.0,0.0,88.0,c04n,804,Overcast clouds,442.9479936
2019-07-14 03:30:00,70.0,8.0,5.0,1003.0,n,0.0,-30.08,996.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,32.7,46.85,29.0,0.0,82.0,c04n,804,Overcast clouds,442.9479936
2019-07-14 04:30:00,70.0,8.0,5.0,1003.0,n,0.0,-19.11,996.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,32.7,56.33,29.0,0.0,80.0,c04n,804,Overcast clouds,442.9479936
2019-07-14 05:30:00,70.0,8.0,0.5,1003.0,n,0.0,-7.02,996.8,-90.0,22.9,0.0,0.0,230.0,0.0,0.0,32.7,63.45,29.0,0.1,68.0,c03n,803,Broken clouds,442.9479936
2019-07-14 06:30:00,70.0,8.4,0.5,1003.0,d,320.71,5.77,996.8,-90.0,22.9,1.9,55.7092,220.0,59.97,36.61,32.7,69.0,29.0,0.1,50.0,c03d,803,Broken clouds,512.7676710912001
2019-07-14 07:30:00,74.0,10.4,1.0,1004.0,d,639.5,19.0,997.8,-90.0,23.9,3.1,268.33799999999997,230.0,274.13,72.56,33.5,73.5,29.0,0.1,35.0,c02d,802,Scattered clouds,973.1567419392
2019-07-14 08:30:00,74.0,11.6,0.5,1004.0,d,777.85,32.52,997.8,-64.3,23.9,3.9,469.86300000000006,210.0,505.8,93.75,33.5,77.29,29.0,0.0,50.0,c03d,803,Broken clouds,1350.3823269888
2019-07-14 09:30:00,66.0,12.0,5.0,1004.0,d,854.99,46.23,997.8,-51.4,23.9,3.6,476.786,230.0,718.6,107.94,36.4,80.56,31.0,0.0,79.0,c04d,804,Overcast clouds,1494.9494784
2019-07-14 10:30:00,59.0,12.0,5.0,1004.0,d,900.52,60.07,997.9,-51.4,23.9,3.5,368.457,250.0,890.01,117.34,39.2,83.45,33.0,0.0,93.0,c04d,804,Overcast clouds,1494.9494784
2019-07-14 11:30:00,52.0,12.4,5.0,1004.0,d,925.57,73.98,997.9,-25.7,22.8,4.0,436.869,250.0,1003.97,122.9,39.1,85.88,34.0,0.0,92.0,c04d,804,Overcast clouds,1649.4829596672002
2019-07-14 12:30:00,49.0,12.4,5.0,1004.0,d,934.84,87.91,997.9,-12.9,22.6,4.7,578.613,260.0,1050.33,125.04,40.3,82.38,35.0,0.0,86.0,c04d,804,Overcast clouds,1649.4829596672002
2019-07-14 13:30:00,42.0,12.4,5.0,1003.0,d,929.84,78.11,996.9,0.0,21.9,4.7,600.0880000000001,260.0,1025.06,123.88,42.0,273.57,37.0,0.0,84.0,c04d,804,Overcast clouds,1649.4829596672002
2019-07-14 14:30:00,44.0,12.4,5.0,1002.0,d,909.79,64.18,996.0,0.0,22.6,5.1,701.9730000000001,240.0,930.34,119.37,42.9,275.71,37.0,0.0,72.0,c04d,804,Overcast clouds,1649.4829596672002
2019-07-14 15:30:00,42.0,12.0,0.5,1002.0,d,871.08,50.32,996.0,25.7,22.9,5.2,693.605,260.0,774.5,111.16,44.4,278.48,38.0,0.0,56.0,c03d,803,Broken clouds,1494.9494784
2019-07-14 16:30:00,40.0,11.2,0.5,1001.0,d,805.1,36.56,995.0,25.7,22.9,4.5,545.552,240.0,571.86,98.53,45.8,281.64,39.0,0.0,44.0,c03d,803,Broken clouds,1215.4492944383999
2019-07-14 17:30:00,39.0,10.4,0.5,1000.0,d,690.22,22.97,994.0,38.6,21.6,2.9,311.16900000000004,240.0,342.81,79.79,43.0,285.25,38.0,0.0,54.0,c03d,803,Broken clouds,973.1567419392
2019-07-14 18:30:00,39.0,9.2,0.5,1000.0,d,452.73,9.63,994.0,51.4,21.6,1.8,97.1294,240.0,117.5,49.92,43.0,289.5,38.0,0.0,65.0,c03d,803,Broken clouds,673.6685297663997
2019-07-14 19:30:00,44.0,8.8,0.5,1000.0,n,0.0,-3.32,994.0,64.3,22.6,0.0,0.0,260.0,0.0,0.0,42.9,294.68,37.0,0.0,68.0,c03n,803,Broken clouds,589.5637794816001
2019-07-14 20:30:00,46.0,8.8,5.0,1001.0,n,0.0,-15.67,994.9,-90.0,21.6,0.0,0.0,280.0,0.0,0.0,39.2,301.26,35.0,0.0,73.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-14 21:30:00,52.0,8.8,5.0,1001.0,n,0.0,-27.05,994.9,-90.0,21.8,0.0,0.0,290.0,0.0,0.0,36.9,309.94,33.0,0.0,89.0,c04n,804,Overcast clouds,589.5637794816001
2019-07-14 22:30:00,52.0,8.8,5.0,1002.0,n,0.0,-36.83,995.9,-90.0,21.8,0.0,0.0,280.0,0.0,0.0,36.9,321.69,33.0,0.0,93.0,c04n,804,Overcast clouds,589.5637794816001
