,Humidity,Wind_Speed,Visibility,Sea_level_pres,day/night,Normal_irradiance,Solar_Elevation,Pressure,Solar_hour_angle,Dew_Point,UV_index,Solar_Rad,Wind_Direction,Global_irradiance,Direct_irradiance,Avg_temp,Azi_anlge,Temperature,Precipitation,Clouds,Icon,Code,Description,Energy
2019-07-09 23:30:00,53,14.0,5.0,992.4,n,0.0,-37.05,967.1,-90.0,25.8,0.0,0.0,230,0.0,0.0,35.1,336.14,32.0,0.0,93.0,c04n,804,Overcast clouds,2373.9244031999997
2019-07-10 00:30:00,53,15.2,5.0,992.3,n,0.0,-40.6,966.9,-90.0,24.9,0.0,0.0,130,0.0,0.0,33.1,353.39,30.9,0.0,89.0,c04n,804,Overcast clouds,3038.1802881024
2019-07-10 01:30:00,52,14.8,5.0,992.1,n,0.0,-40.01,966.6,-90.0,23.6,0.0,0.0,130,0.0,0.0,30.9,11.61,29.7,0.0,77.0,c04n,804,Overcast clouds,2804.5805899776005
2019-07-10 02:30:00,52,14.0,0.5,992.0,n,0.0,-35.43,966.4,-90.0,23.6,0.0,0.0,230,0.0,0.0,29.4,28.2,28.6,0.0,69.0,c03n,803,Broken clouds,2373.9244031999997
2019-07-10 03:30:00,52,12.8,0.5,992.1,n,0.0,-27.73,966.5,-90.0,23.6,0.0,0.0,130,0.0,0.0,29.2,41.79,28.5,0.0,59.0,c03n,803,Broken clouds,1814.3149817856008
2019-07-10 04:30:00,52,12.4,0.5,992.2,n,0.0,-17.91,966.6,-90.0,23.6,0.0,0.0,130,0.0,0.0,29.2,52.46,28.5,0.0,55.0,c03n,803,Broken clouds,1649.4829596672002
2019-07-10 05:30:00,52,12.0,0.5,992.3,n,0.0,-6.73,966.7,-90.0,23.6,0.0,0.0,230,0.0,0.0,29.1,60.89,28.4,0.0,57.0,c03n,803,Broken clouds,1494.9494784
2019-07-10 06:30:00,74,12.4,0.5,992.5,d,301.29,5.32,966.9,-90.0,24.9,1.7,47.0985,130,53.81,34.79,33.3,67.78,28.9,0.0,59.0,c03d,803,Broken clouds,1649.4829596672002
2019-07-10 07:30:00,74,12.4,0.5,992.6,d,623.61,17.95,967.1,-77.1,24.9,2.5,230.697,130,255.83,70.44,34.7,73.69,29.5,0.0,55.0,c03d,803,Broken clouds,1649.4829596672002
2019-07-10 08:30:00,70,12.0,1.0,992.8,d,765.49,30.94,967.3,-64.3,24.9,4.4,470.015,200,479.19,91.71,35.0,79.08,30.0,0.0,34.0,c02d,802,Scattered clouds,1494.9494784
2019-07-10 09:30:00,70,11.2,1.5,992.6,d,845.49,44.17,967.2,-64.3,25.8,6.6,686.857,130,688.68,106.15,39.0,84.42,31.5,0.0,19.0,c02d,801,Few clouds,1215.4492944383999
2019-07-10 10:30:00,66,10.8,1.5,992.4,d,893.53,57.53,967.2,-38.6,25.8,8.4,860.927,130,862.2,115.92,42.1,90.51,33.1,0.0,16.0,c02d,801,Few clouds,1089.8181697536004
2019-07-10 11:30:00,66,10.0,1.5,992.2,d,921.02,70.84,967.1,-38.6,26.6,9.3,980.47,230,983.57,121.96,46.8,99.85,34.6,0.0,20.0,c02d,801,Few clouds,865.1328
2019-07-10 12:30:00,56,9.6,1.0,991.5,d,932.9,83.16,966.6,-12.9,25.8,9.3,1032.96,130,1042.07,124.68,46.9,132.62,36.3,0.0,27.0,c02d,802,Scattered clouds,765.4141329408001
2019-07-10 13:30:00,50,9.6,1.0,990.8,d,931.03,80.1,966.0,0.0,25.8,9.2,1022.4,130,1032.62,124.25,48.9,243.46,38.1,0.0,28.0,c02d,802,Scattered clouds,765.4141329408001
2019-07-10 14:30:00,45,9.2,1.0,990.1,d,915.14,67.19,965.5,12.9,25.8,7.7,926.846,230,956.03,120.64,50.8,263.36,39.8,0.0,39.0,c02d,802,Scattered clouds,673.6685297663997
2019-07-10 15:30:00,45,9.2,0.5,989.8,d,882.65,53.84,965.2,12.9,26.6,5.3,710.7810000000001,130,818.93,113.63,50.5,271.28,39.7,0.0,60.0,c03d,803,Broken clouds,673.6685297663997
2019-07-10 16:30:00,43,9.2,5.0,989.5,d,827.33,40.5,964.9,38.6,26.8,3.5,462.881,130,633.59,102.68,49.2,277.03,39.7,0.0,74.0,c04d,804,Overcast clouds,673.6685297663997
2019-07-10 17:30:00,41,9.2,5.0,989.2,d,734.61,27.32,964.6,51.4,26.9,2.2,244.5,230,417.65,86.66,47.8,282.33,39.6,0.0,84.0,c04d,804,Overcast clouds,673.6685297663997
2019-07-10 18:30:00,43,10.0,5.0,989.7,d,563.08,14.4,965.0,64.3,27.6,1.3,89.0709,180,195.44,62.66,46.1,287.81,38.5,0.0,91.0,c04d,804,Overcast clouds,865.1328
2019-07-10 19:30:00,43,11.2,5.0,990.3,n,116.24,1.9,965.5,64.3,27.6,1.0,5.3390699999999995,180,13.61,17.96,43.2,293.93,37.3,0.0,94.0,c04n,804,Overcast clouds,1215.4492944383999
2019-07-10 20:30:00,48,12.4,5.0,990.8,n,0.0,-9.96,965.9,77.1,27.8,0.0,0.0,200,0.0,0.0,42.7,301.18,36.2,0.0,91.0,c04n,804,Overcast clouds,1649.4829596672002
2019-07-10 21:30:00,53,13.2,5.0,991.4,n,0.0,-20.84,966.3,-90.0,27.6,0.0,0.0,180,0.0,0.0,41.6,310.15,34.9,0.0,84.0,c04n,804,Overcast clouds,1989.7777557504
2019-07-10 22:30:00,53,14.4,5.0,992.0,n,0.0,-30.19,966.8,-90.0,26.8,0.0,0.0,180,0.0,0.0,38.7,321.57,33.7,0.0,80.0,c04n,804,Overcast clouds,2583.272698675201
2019-07-10 23:30:00,53,15.6,5.0,992.6,n,0.0,-37.15,967.3,-90.0,25.8,0.0,0.0,230,0.0,0.0,35.9,336.04,32.4,0.0,77.0,c04n,804,Overcast clouds,3284.4040040448
2019-07-11 00:30:00,56,16.8,0.5,992.4,n,0.0,-40.72,967.0,-90.0,25.8,0.0,0.0,180,0.0,0.0,34.5,353.33,31.3,0.0,69.0,c03n,803,Broken clouds,4102.141368729601
2019-07-11 01:30:00,56,16.4,0.5,992.1,n,0.0,-40.15,966.7,-90.0,24.9,0.0,0.0,180,0.0,0.0,32.6,11.6,30.3,0.0,53.0,c03n,803,Broken clouds,3816.052333363199
2019-07-11 02:30:00,59,16.0,0.5,991.9,n,0.0,-35.56,966.4,-90.0,24.9,0.0,0.0,230,0.0,0.0,31.2,28.24,29.2,0.0,47.0,c03n,803,Broken clouds,3543.5839488
2019-07-11 03:30:00,59,15.6,1.0,992.2,n,0.0,-27.85,966.6,-90.0,24.9,0.0,0.0,180,0.0,0.0,30.7,41.86,28.9,0.0,37.0,c02n,802,Scattered clouds,3284.4040040448
2019-07-11 04:30:00,62,14.8,1.5,992.4,n,0.0,-18.02,966.8,-90.0,23.8,0.0,0.0,180,0.0,0.0,30.8,52.54,28.7,0.0,20.0,c02n,801,Few clouds,2804.5805899776005
2019-07-11 05:30:00,62,14.4,1.5,992.7,n,0.0,-6.83,967.1,-90.0,23.8,0.0,0.0,230,0.0,0.0,30.3,60.98,28.4,0.0,7.0,c02n,801,Few clouds,2583.272698675201
2019-07-11 06:30:00,70,14.4,1.5,993.0,d,297.44,5.24,967.4,-90.0,23.9,2.8,52.6272,180,52.63,34.43,32.3,67.88,28.8,0.0,6.0,c02d,801,Few clouds,2583.272698675201
2019-07-11 07:30:00,74,14.4,1.5,993.3,d,622.44,17.87,967.7,-77.1,24.9,3.5,253.929,180,254.49,70.28,34.0,73.81,29.2,0.0,18.0,c02d,801,Few clouds,2583.272698675201
2019-07-11 08:30:00,74,14.0,1.0,993.6,d,764.97,30.87,968.1,-77.1,24.9,4.6,473.82,230,478.0,91.62,35.0,79.21,29.6,0.0,27.0,c02d,802,Scattered clouds,2373.9244031999997
2019-07-11 09:30:00,74,13.6,1.0,993.6,d,845.23,44.11,968.2,-51.4,26.8,5.8,673.2080000000001,180,687.74,106.09,39.7,84.58,31.3,0.0,35.0,c02d,802,Scattered clouds,2176.2034925568
2019-07-11 10:30:00,63,13.2,0.5,993.6,d,893.41,57.46,968.3,-38.6,25.9,6.6,824.8660000000001,180,861.52,115.89,40.9,90.73,33.1,0.0,43.0,c03d,803,Broken clouds,1989.7777557504
2019-07-11 11:30:00,56,13.2,0.5,993.6,d,920.97,70.77,968.5,-25.7,25.8,7.4,930.5319999999999,230,983.14,121.94,42.6,100.2,34.8,0.0,46.0,c03d,803,Broken clouds,1989.7777557504
2019-07-11 12:30:00,53,12.8,0.5,992.9,d,932.9,83.04,967.9,-12.9,25.8,7.8,986.091,180,1041.84,124.67,45.4,133.21,36.3,0.0,46.0,c03d,803,Broken clouds,1814.3149817856008
2019-07-11 13:30:00,53,12.8,1.0,992.2,d,931.07,80.05,967.4,-12.9,25.8,8.4,1003.67,180,1032.53,124.25,50.1,242.71,37.9,0.0,38.0,c02d,802,Scattered clouds,1814.3149817856008
2019-07-11 14:30:00,51,12.8,1.5,991.5,d,915.18,67.18,966.8,-12.9,27.9,9.0,952.997,230,956.01,120.64,53.5,263.0,39.4,0.0,20.0,c02d,801,Few clouds,1814.3149817856008
2019-07-11 15:30:00,48,12.4,1.5,991.2,d,882.69,53.83,966.5,12.9,27.8,8.8,818.9060000000001,180,818.91,113.63,51.2,271.04,39.3,0.0,3.0,c02d,801,Few clouds,1649.4829596672002
2019-07-11 16:30:00,43,12.4,5.0,991.0,d,827.33,40.49,966.3,38.6,26.8,7.1,633.47,180,633.47,102.68,47.6,276.85,39.1,0.0,0.0,c01d,800,Clear Sky,1649.4829596672002
2019-07-11 17:30:00,41,12.8,5.0,990.7,d,734.51,27.3,966.0,51.4,26.9,5.2,417.4,230,417.4,86.64,46.3,282.17,39.0,0.0,0.0,c01d,800,Clear Sky,1814.3149817856008
2019-07-11 18:30:00,41,13.2,5.0,991.3,d,562.62,14.38,966.5,51.4,26.9,3.6,195.02,180,195.02,62.6,43.2,287.67,37.7,0.0,0.0,c01d,800,Clear Sky,1989.7777557504
2019-07-11 19:30:00,43,13.6,1.5,991.8,n,113.87,1.87,966.9,77.1,26.8,2.7,13.27,180,13.27,17.74,40.9,293.8,36.3,0.0,2.0,c02n,801,Few clouds,2176.2034925568
2019-07-11 20:30:00,45,14.4,1.5,992.4,n,0.0,-10.01,967.3,90.0,25.8,0.0,0.0,230,0.0,0.0,38.8,301.05,35.0,0.0,12.0,c02n,801,Few clouds,2583.272698675201
2019-07-11 21:30:00,45,14.0,1.5,992.8,n,0.0,-20.91,967.6,-90.0,24.9,0.0,0.0,180,0.0,0.0,36.2,310.02,33.7,0.0,14.0,c02n,801,Few clouds,2373.9244031999997
2019-07-11 22:30:00,53,14.4,1.5,993.2,n,0.0,-30.28,967.9,-90.0,25.8,0.0,0.0,180,0.0,0.0,36.1,321.44,32.5,0.0,9.0,c02n,801,Few clouds,2583.272698675201
2019-07-11 23:30:00,53,15.2,1.5,993.6,n,0.0,-37.27,968.2,-90.0,25.8,0.0,0.0,230,0.0,0.0,33.6,335.94,31.2,0.0,14.0,c02n,801,Few clouds,3038.1802881024
2019-07-12 00:30:00,62,15.6,1.0,993.6,n,0.0,-40.85,968.1,-90.0,24.8,0.0,0.0,180,0.0,0.0,34.1,353.27,30.4,0.0,32.0,c02n,802,Scattered clouds,3284.4040040448
2019-07-12 01:30:00,62,15.6,1.0,993.5,n,0.0,-40.29,968.0,-90.0,24.8,0.0,0.0,180,0.0,0.0,32.5,11.59,29.6,0.0,27.0,c02n,802,Scattered clouds,3284.4040040448
2019-07-12 02:30:00,62,15.6,1.5,993.5,n,0.0,-35.7,967.9,-90.0,24.8,0.0,0.0,230,0.0,0.0,31.0,28.28,28.8,0.0,4.0,c02n,801,Few clouds,3284.4040040448
2019-07-12 03:30:00,66,14.8,5.0,993.4,n,0.0,-27.98,967.8,-90.0,24.9,0.0,0.0,180,0.0,0.0,31.1,41.93,28.5,0.0,0.0,c01n,800,Clear Sky,2804.5805899776005
2019-07-12 04:30:00,66,14.0,5.0,993.3,n,0.0,-18.13,967.6,-90.0,24.9,0.0,0.0,180,0.0,0.0,30.3,52.63,28.1,0.0,1.0,c01n,800,Clear Sky,2373.9244031999997
2019-07-12 05:30:00,66,13.2,1.5,993.2,n,0.0,-6.93,967.5,-90.0,23.9,0.0,0.0,230,0.0,0.0,29.8,61.08,27.8,0.0,2.0,c02n,801,Few clouds,1989.7777557504
2019-07-12 06:30:00,66,12.8,1.5,994.1,d,293.5,5.15,968.5,-90.0,22.9,2.8,51.4397,180,51.44,34.06,31.1,67.99,28.5,0.0,3.0,c02d,801,Few clouds,1814.3149817856008
2019-07-12 07:30:00,74,12.8,5.0,994.9,d,621.26,17.79,969.3,-77.1,23.9,4.0,253.13,130,253.13,70.13,34.2,73.93,29.3,0.0,1.0,c01d,800,Clear Sky,1814.3149817856008
2019-07-12 08:30:00,74,12.4,1.5,995.8,d,764.45,30.8,970.2,-64.3,23.9,5.4,476.76800000000003,230,476.81,91.53,36.0,79.35,30.0,0.0,7.0,c02d,801,Few clouds,1649.4829596672002
2019-07-12 09:30:00,66,12.0,1.5,996.0,d,844.98,44.04,970.5,-51.4,24.9,7.5,686.789,130,686.79,106.04,36.7,84.75,31.1,0.0,2.0,c02d,801,Few clouds,1494.9494784
2019-07-12 10:30:00,66,12.0,1.5,996.2,d,893.3,57.4,970.8,-51.4,25.8,8.5,860.033,130,860.84,115.86,39.3,90.97,32.1,0.0,14.0,c02d,801,Few clouds,1494.9494784
2019-07-12 11:30:00,63,11.6,0.5,996.4,d,920.94,70.7,971.1,-25.7,26.9,6.6,880.068,230,982.71,121.93,41.2,100.57,33.2,0.0,56.0,c03d,803,Broken clouds,1350.3823269888
2019-07-12 12:30:00,53,11.6,5.0,995.4,d,932.91,82.92,970.2,-12.9,25.8,5.5,747.862,130,1041.61,124.67,41.4,133.83,34.8,0.0,75.0,c04d,804,Overcast clouds,1350.3823269888
2019-07-12 13:30:00,50,11.2,0.5,994.4,d,931.1,80.01,969.4,0.0,25.8,6.5,880.0139999999999,130,1032.44,124.25,44.2,241.94,36.4,0.0,62.0,c03d,803,Broken clouds,1215.4492944383999
2019-07-12 14:30:00,45,11.2,1.5,993.4,d,915.22,67.17,968.5,12.9,25.8,9.3,954.559,230,955.97,120.65,45.9,262.64,38.0,0.0,16.0,c02d,801,Few clouds,1215.4492944383999
2019-07-12 15:30:00,40,11.2,5.0,993.2,d,882.72,53.82,968.3,12.9,25.6,8.9,818.84,130,818.84,113.63,43.2,270.8,37.9,0.0,1.0,c01d,800,Clear Sky,1215.4492944383999
2019-07-12 16:30:00,43,11.2,5.0,992.9,d,827.32,40.48,968.0,38.6,26.8,7.1,633.3,180,633.3,102.67,44.6,276.67,37.9,0.0,0.0,c01d,800,Clear Sky,1215.4492944383999
2019-07-12 17:30:00,41,11.6,5.0,992.7,d,734.37,27.28,967.8,51.4,26.9,5.2,417.07,230,417.07,86.62,43.4,282.01,37.8,0.0,0.0,c01d,800,Clear Sky,1350.3823269888
2019-07-12 18:30:00,43,12.0,5.0,993.5,d,562.09,14.35,968.6,51.4,26.8,3.6,194.54,180,194.54,62.53,42.2,287.52,36.9,0.0,0.0,c01d,800,Clear Sky,1494.9494784
2019-07-12 19:30:00,48,12.4,5.0,994.2,n,111.19,1.82,969.2,77.1,27.8,2.7,12.89,180,12.89,17.49,42.0,293.66,35.9,0.0,0.0,c01n,800,Clear Sky,1649.4829596672002
2019-07-12 20:30:00,53,13.6,1.5,995.0,n,0.0,-10.07,969.9,90.0,27.6,0.0,0.0,230,0.0,0.0,41.9,300.92,35.0,0.0,4.0,c02n,801,Few clouds,2176.2034925568
2019-07-12 21:30:00,53,14.4,1.5,995.6,n,0.0,-20.99,970.4,90.0,27.6,0.0,0.0,180,0.0,0.0,39.4,309.89,34.0,0.0,7.0,c02n,801,Few clouds,2583.272698675201
2019-07-12 22:30:00,53,15.2,1.5,996.3,n,0.0,-30.37,971.0,90.0,27.6,0.0,0.0,180,0.0,0.0,37.2,321.32,33.0,0.0,7.0,c02n,801,Few clouds,3038.1802881024
2019-07-12 23:30:00,53,15.6,1.5,996.9,n,0.0,-37.39,971.5,-90.0,25.8,0.0,0.0,230,0.0,0.0,35.1,335.83,32.0,0.0,6.0,c02n,801,Few clouds,3284.4040040448
2019-07-13 00:30:00,56,16.4,1.5,996.7,n,0.0,-40.99,971.2,-90.0,25.8,0.0,0.0,180,0.0,0.0,34.3,353.21,31.2,0.0,3.0,c02n,801,Few clouds,3816.052333363199
2019-07-13 01:30:00,59,16.8,1.5,996.5,n,0.0,-40.43,971.0,-90.0,25.8,0.0,0.0,180,0.0,0.0,33.4,11.59,30.4,0.0,2.0,c02n,801,Few clouds,4102.141368729601
2019-07-13 02:30:00,63,15.6,1.5,996.3,n,0.0,-35.84,970.7,-90.0,25.9,0.0,0.0,230,0.0,0.0,32.6,28.33,29.6,0.0,3.0,c02n,801,Few clouds,3284.4040040448
2019-07-13 03:30:00,62,14.4,1.5,996.2,n,0.0,-28.1,970.5,-90.0,24.8,0.0,0.0,180,0.0,0.0,31.3,42.01,29.0,0.0,6.0,c02n,801,Few clouds,2583.272698675201
2019-07-13 04:30:00,66,13.6,1.5,996.0,n,0.0,-18.25,970.3,-90.0,24.9,0.0,0.0,180,0.0,0.0,30.9,52.73,28.4,0.0,6.0,c02n,801,Few clouds,2176.2034925568
2019-07-13 05:30:00,70,13.2,1.5,995.9,n,0.0,-7.03,970.1,-90.0,24.9,0.0,0.0,230,0.0,0.0,30.3,61.19,27.8,0.0,6.0,c02n,801,Few clouds,1989.7777557504
2019-07-13 06:30:00,70,13.6,1.5,996.3,d,289.47,5.06,970.6,-90.0,23.9,2.8,50.2399,130,50.24,33.69,31.5,68.11,28.4,0.0,2.0,c02d,801,Few clouds,2176.2034925568
2019-07-13 07:30:00,70,14.0,5.0,996.8,d,620.07,17.71,971.1,-77.1,23.9,4.0,251.76,130,251.76,69.97,32.7,74.06,29.0,0.0,0.0,c01d,800,Clear Sky,2373.9244031999997
2019-07-13 08:30:00,70,13.6,5.0,997.2,d,763.94,30.72,971.6,-64.3,23.9,5.7,475.61,230,475.61,91.44,34.1,79.5,29.6,0.0,0.0,c01d,800,Clear Sky,2176.2034925568
2019-07-13 09:30:00,66,13.2,5.0,997.1,d,844.74,43.97,971.6,-51.4,24.9,7.6,685.85,130,685.85,105.99,36.2,84.93,30.9,0.0,0.0,c01d,800,Clear Sky,1989.7777557504
2019-07-13 10:30:00,63,12.4,5.0,996.9,d,893.19,57.33,971.5,-38.6,25.9,9.4,860.16,180,860.16,115.83,38.8,91.21,32.3,0.0,0.0,c01d,800,Clear Sky,1649.4829596672002
2019-07-13 11:30:00,56,12.0,5.0,996.8,d,920.91,70.63,971.5,-25.7,24.9,10.8,982.28,230,982.28,121.91,39.6,100.95,33.6,0.0,0.0,c01d,800,Clear Sky,1494.9494784
2019-07-13 12:30:00,53,12.0,5.0,996.2,d,932.93,82.79,971.0,-12.9,25.8,11.5,1041.37,180,1041.37,124.66,41.6,134.48,34.9,0.0,0.0,c01d,800,Clear Sky,1494.9494784
2019-07-13 13:30:00,53,11.6,5.0,995.5,d,931.14,79.95,970.4,0.0,26.8,11.4,1032.32,180,1032.32,124.25,44.8,241.15,36.1,0.0,0.0,c01d,800,Clear Sky,1350.3823269888
2019-07-13 14:30:00,50,11.2,5.0,994.9,d,915.27,67.15,970.0,12.9,26.6,10.5,955.9,230,955.9,120.65,46.9,262.26,37.4,0.0,0.0,c01d,800,Clear Sky,1215.4492944383999
2019-07-13 15:30:00,51,11.2,5.0,994.3,d,882.75,53.81,969.4,12.9,27.9,9.0,818.73,180,818.73,113.63,47.4,270.55,37.4,0.0,0.0,c01d,800,Clear Sky,1215.4492944383999
2019-07-13 16:30:00,45,11.2,5.0,993.7,d,827.3,40.46,968.8,38.6,26.6,7.1,633.08,180,633.08,102.66,44.3,276.47,37.4,0.0,0.0,c01d,800,Clear Sky,1215.4492944383999
2019-07-13 17:30:00,43,11.6,5.0,993.1,d,734.21,27.26,968.2,51.4,26.8,5.2,416.68,230,416.68,86.59,43.4,281.85,37.4,0.0,0.0,c01d,800,Clear Sky,1350.3823269888
2019-07-13 18:30:00,45,12.4,5.0,992.0,d,561.48,14.31,985.6,51.4,26.6,3.6,193.98,180,193.98,62.46,54.3,287.37,41.0,0.0,0.0,c01d,800,Clear Sky,1649.4829596672002
2019-07-13 19:30:00,51,13.6,5.0,992.0,n,108.21,1.78,985.5,77.1,27.9,2.7,12.47,180,12.47,17.21,55.5,293.52,40.0,0.0,0.0,c01n,800,Clear Sky,2176.2034925568
2019-07-13 20:30:00,47,14.8,5.0,993.8,n,0.0,-10.13,993.8,90.0,25.6,0.0,0.0,230,0.0,0.0,,300.78,,0.0,0.0,c01n,800,Clear Sky,2804.5805899776005
2019-07-13 21:30:00,53,15.6,5.0,993.0,n,0.0,-21.07,986.5,-90.0,26.8,0.0,0.0,180,0.0,0.0,50.4,309.76,38.0,0.0,0.0,c01n,800,Clear Sky,3284.4040040448
2019-07-13 22:30:00,53,15.6,5.0,993.0,n,0.0,-30.48,986.5,-90.0,25.8,0.0,0.0,180,0.0,0.0,47.4,321.19,37.0,0.0,0.0,c01n,800,Clear Sky,3284.4040040448
2019-07-13 23:30:00,56,15.6,5.0,994.0,n,0.0,-37.51,987.4,-90.0,25.8,0.0,0.0,180,0.0,0.0,46.0,335.73,36.0,0.0,0.0,c01n,800,Clear Sky,3284.4040040448
2019-07-14 00:30:00,56,16.0,5.0,994.0,n,0.0,-41.13,987.4,-90.0,25.8,0.0,0.0,180,0.0,0.0,46.0,353.16,36.0,0.0,0.0,c01n,800,Clear Sky,3543.5839488
2019-07-14 01:30:00,59,15.6,5.0,994.0,n,0.0,-40.58,987.4,-90.0,25.8,0.0,0.0,180,0.0,0.0,44.6,11.6,35.0,0.0,0.0,c01n,800,Clear Sky,3284.4040040448
2019-07-14 02:30:00,59,15.2,5.0,995.2,n,0.0,-35.98,969.6,-90.0,24.9,0.0,0.0,230,0.0,0.0,30.9,28.39,29.0,0.0,0.0,c01n,800,Clear Sky,3038.1802881024
2019-07-14 03:30:00,62,14.4,5.0,994.8,n,0.0,-28.24,969.2,-90.0,24.8,0.0,0.0,180,0.0,0.0,30.8,42.1,28.7,0.0,1.0,c01n,800,Clear Sky,2583.272698675201
2019-07-14 04:30:00,62,14.4,1.5,994.5,n,0.0,-18.36,968.8,-90.0,24.8,0.0,0.0,180,0.0,0.0,30.5,52.83,28.5,0.0,6.0,c02n,801,Few clouds,2583.272698675201
2019-07-14 05:30:00,62,14.0,1.5,994.1,n,0.0,-7.13,968.4,-90.0,24.8,0.0,0.0,230,0.0,0.0,30.0,61.3,28.2,0.0,11.0,c02n,801,Few clouds,2373.9244031999997
2019-07-14 06:30:00,62,14.0,1.5,994.4,n,285.34,4.97,968.7,-90.0,24.8,2.7,49.0331,180,49.04,33.3,30.5,68.23,28.5,0.0,8.0,c02n,801,Few clouds,2373.9244031999997
2019-07-14 07:30:00,79,14.0,5.0,994.8,d,618.86,17.63,969.2,-77.1,25.9,3.9,250.38,180,250.38,69.8,33.7,74.19,28.7,0.0,1.0,c01d,800,Clear Sky,2373.9244031999997
2019-07-14 08:30:00,79,14.0,5.0,995.1,d,763.42,30.65,969.5,-77.1,25.9,5.6,474.41,230,474.41,91.35,34.5,79.65,29.0,0.0,1.0,c01d,800,Clear Sky,2373.9244031999997
2019-07-14 09:30:00,70,13.6,5.0,994.9,d,844.5,43.9,969.4,-51.4,24.9,7.5,684.9,180,684.9,105.94,36.3,85.12,30.5,0.0,1.0,c01d,800,Clear Sky,2176.2034925568
2019-07-14 10:30:00,70,12.4,5.0,994.7,d,893.09,57.26,969.3,-51.4,25.8,9.3,859.48,180,859.48,115.81,40.7,91.46,32.1,0.0,1.0,c01d,800,Clear Sky,1649.4829596672002
2019-07-14 11:30:00,66,11.6,5.0,994.5,d,920.88,70.55,969.3,-25.7,25.8,10.7,981.84,230,981.84,121.9,43.6,101.36,33.6,0.0,1.0,c01d,800,Clear Sky,1350.3823269888
2019-07-14 12:30:00,66,11.2,5.0,993.8,d,932.95,82.67,968.7,-12.9,26.6,11.4,1041.13,180,1041.13,124.66,48.5,135.15,35.1,0.0,1.0,c01d,800,Clear Sky,1215.4492944383999
2019-07-14 13:30:00,56,10.8,5.0,993.2,d,931.18,79.89,968.2,0.0,26.8,11.4,1032.19,180,1032.19,124.25,47.5,240.34,36.5,0.0,0.0,c01d,800,Clear Sky,1089.8181697536004
2019-07-14 14:30:00,47,10.8,1.5,992.5,d,915.31,67.13,967.7,12.9,25.6,10.3,955.795,230,955.8,120.65,46.9,261.87,38.0,0.0,3.0,c02d,801,Few clouds,1089.8181697536004
2019-07-14 15:30:00,51,10.8,1.5,992.0,d,882.77,53.79,967.2,25.7,27.9,8.3,818.336,180,818.58,113.63,48.6,270.29,37.8,0.0,10.0,c02d,801,Few clouds,1089.8181697536004
2019-07-14 16:30:00,45,11.6,1.5,991.5,d,827.26,40.44,966.7,25.7,26.6,6.6,632.549,180,632.81,102.65,44.8,276.27,37.6,0.0,11.0,c02d,801,Few clouds,1350.3823269888
2019-07-14 17:30:00,45,12.8,1.5,991.0,d,734.01,27.23,966.2,51.4,26.6,4.9,416.19300000000004,230,416.23,86.56,44.3,281.68,37.4,0.0,7.0,c02d,801,Few clouds,1814.3149817856008
2019-07-14 18:30:00,45,14.4,5.0,991.4,d,560.78,14.28,966.4,64.3,26.6,3.6,193.35,180,193.35,62.37,41.2,287.22,36.1,0.0,1.0,c01d,800,Clear Sky,2583.272698675201
2019-07-14 19:30:00,45,15.2,5.0,991.9,n,104.93,1.73,966.8,64.3,26.6,2.7,12.01,180,12.01,16.9,38.6,293.37,34.9,0.0,0.0,c01n,800,Clear Sky,3038.1802881024
2019-07-14 20:30:00,45,15.2,5.0,992.3,n,0.0,-10.2,967.1,90.0,24.9,0.0,0.0,230,0.0,0.0,36.0,300.64,33.6,0.0,0.0,c01n,800,Clear Sky,3038.1802881024
2019-07-14 21:30:00,47,15.2,5.0,992.6,n,0.0,-21.15,967.3,-90.0,24.6,0.0,0.0,180,0.0,0.0,34.5,309.62,32.5,0.0,0.0,c01n,800,Clear Sky,3038.1802881024
2019-07-14 22:30:00,53,16.0,5.0,993.0,n,0.0,-30.58,967.6,-90.0,25.8,0.0,0.0,180,0.0,0.0,34.1,321.06,31.5,0.0,0.0,c01n,800,Clear Sky,3543.5839488
2019-07-14 23:30:00,56,16.0,5.0,993.3,n,0.0,-37.64,967.8,-90.0,25.8,0.0,0.0,230,0.0,0.0,32.8,335.62,30.4,0.0,0.0,c01n,800,Clear Sky,3543.5839488
2019-07-15 00:30:00,56,16.0,5.0,993.1,n,0.0,-41.29,967.6,-90.0,25.8,0.0,0.0,180,0.0,0.0,32.1,353.1,30.0,0.0,0.0,c01n,800,Clear Sky,3543.5839488
2019-07-15 01:30:00,56,15.6,1.5,993.0,n,0.0,-40.74,967.5,-90.0,24.9,0.0,0.0,180,0.0,0.0,31.4,11.61,29.6,0.0,3.0,c02n,801,Few clouds,3284.4040040448
2019-07-15 02:30:00,56,15.6,1.5,992.8,n,0.0,-36.13,967.2,-90.0,24.9,0.0,0.0,230,0.0,0.0,30.8,28.45,29.2,0.0,8.0,c02n,801,Few clouds,3284.4040040448
2019-07-15 03:30:00,56,15.2,1.5,992.7,n,0.0,-28.37,967.1,-90.0,24.9,0.0,0.0,180,0.0,0.0,30.4,42.19,29.0,0.0,8.0,c02n,801,Few clouds,3038.1802881024
2019-07-15 04:30:00,74,15.2,1.5,992.6,n,0.0,-18.48,967.0,-90.0,25.8,0.0,0.0,180,0.0,0.0,33.0,52.94,28.8,0.0,7.0,c02n,801,Few clouds,3038.1802881024
